ra,ano,fase,pedra,idade_unificada,genero,bolsa,ian,ida,ieg,iaa,ips,ipp,ipv,inde,delta_ida,delta_ieg,delta_ips,risco_defasagem
RA-741,2024,Fase 1,Quartzo,12,Feminino,Não,5.0,3.75,5.2964426875,8.418,5.005,5.833333333,4.223333333,5.0795885374,-1.3499999999999996,-1.6035573125000004,0.6150000000000002,1
RA-742,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,7.3,8.7,8.5,5.0,,7.5,7.097,0.0,0.0,0.0,1
RA-742,2023,Fase 0 (Alfa),Ametista,10,Feminino,Não,5.0,7.5,7.6,0.0,7.52,7.5,10.0,7.024,0.20000000000000018,-1.0999999999999996,2.5199999999999996,1
RA-743,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,4.8,7.9,10.0,5.6,,7.5,6.672,0.0,0.0,0.0,1
RA-743,2023,Fase 0 (Alfa),Agata,10,Feminino,Não,5.0,7.1,9.1,0.0,3.77,7.5,9.01,6.659,2.3,1.1999999999999993,-1.8299999999999996,1
RA-743,2024,Fase 1,Ametista,11,Feminino,Não,5.0,7.0,9.2727272725,9.002,7.51,7.5,7.5,7.655745454500001,-0.09999999999999964,0.17272727249999953,3.7399999999999998,1
RA-744,2022,Fase 0 (Alfa),Nao_Informado,8,Feminino,Não,10.0,6.2,9.7,9.5,5.6,,7.5,7.742,0.0,0.0,0.0,0
RA-745,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,8.1,8.5,9.0,5.6,,7.75,7.382,0.0,0.0,0.0,1
RA-745,2023,Fase 1,Ametista,0,Masculino,Sim,5.0,7.0,9.3,9.5,3.77,8.125,8.893333333,7.668366667,-1.0999999999999996,0.8000000000000007,-1.8299999999999996,1
RA-745,2024,Fase 2,Topázio,11,Masculino,Sim,10.0,8.5,10.0,9.002,6.26,7.5,8.17,8.6102,1.5,0.6999999999999993,2.4899999999999998,0
RA-746,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,7.2,9.1,8.0,5.6,,7.417,7.656,0.0,0.0,0.0,0
RA-746,2023,Fase 1,Agata,0,Masculino,Não,10.0,7.2,8.0,0.0,3.77,6.875,7.113333333,6.517166667,0.0,-1.0999999999999996,-1.8299999999999996,0
RA-746,2024,Fase 2,Ametista,10,Masculino,Não,10.0,8.0,7.4305555555,8.502,7.51,7.5,7.33,7.903311111100001,0.7999999999999998,-0.5694444445000002,3.7399999999999998,0
RA-747,2022,Fase 0 (Alfa),Nao_Informado,11,Feminino,Não,5.0,8.8,7.6,10.0,7.5,,7.917,7.676,0.0,0.0,0.0,1
RA-747,2023,Fase 1,Agata,11,Feminino,Não,5.0,3.1,8.0,10.0,3.14,6.041666667,6.94,6.026366667,-5.700000000000001,0.40000000000000036,-4.359999999999999,1
RA-747,2024,Fase 1,Quartzo,12,Feminino,Não,5.0,2.25,8.095238095,10.0,5.005,7.083333333,5.335,5.8450809523,-0.8500000000000001,0.09523809499999913,1.8649999999999998,1
RA-748,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,9.1,9.0,10.0,7.5,,8.25,8.084,0.0,0.0,0.0,1
RA-748,2023,Fase 0 (Alfa),Topázio,0,Masculino,Não,5.0,9.1,9.7,9.5,7.52,7.5,10.0,8.7142,0.0,0.6999999999999993,0.019999999999999574,1
RA-748,2024,Fase 1,Topázio,11,Masculino,Não,5.0,7.75,10.0,9.502,7.51,8.75,8.005,8.2272,-1.3499999999999996,0.3000000000000007,-0.009999999999999787,1
RA-749,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,8.8,7.7,9.5,7.5,,7.25,7.484,0.0,0.0,0.0,1
RA-749,2023,Fase 0 (Alfa),Ametista,9,Masculino,Não,5.0,7.3,9.0,10.0,7.52,5.625,8.425,7.7597,-1.5000000000000009,1.2999999999999998,0.019999999999999574,1
RA-749,2024,Fase 0 (Alfa),Topázio,10,Masculino,Não,5.0,8.75,9.7368421055,9.502,8.13,8.4375,7.665,8.3373184211,1.4500000000000002,0.7368421054999992,0.6100000000000012,1
RA-75,2022,Fase 5,Nao_Informado,16,Feminino,Não,5.0,0.0,3.8,5.4,6.3,,4.625,3.915,0.0,0.0,0.0,1
RA-750,2022,Fase 0 (Alfa),Nao_Informado,10,Masculino,Não,5.0,6.8,8.9,9.5,4.4,,5.167,6.344,0.0,0.0,0.0,1
RA-750,2023,Fase 0 (Alfa),Quartzo,0,Masculino,Não,5.0,3.4,7.7,9.5,3.14,4.375,6.32,5.6857,-3.4,-1.2000000000000002,-1.2600000000000002,1
RA-750,2024,Fase 1,Quartzo,12,Masculino,Não,5.0,3.75,5.938735178,6.249,4.38,4.0625,3.176666667,4.542230369,0.3500000000000001,-1.7612648220000002,1.2399999999999998,1
RA-751,2022,Fase 0 (Alfa),Nao_Informado,11,Masculino,Não,5.0,3.8,5.8,8.5,7.5,,6.167,5.246,0.0,0.0,0.0,1
RA-752,2022,Fase 0 (Alfa),Nao_Informado,11,Feminino,Não,5.0,9.5,9.0,10.0,7.5,,8.417,8.197,0.0,0.0,0.0,1
RA-752,2023,Fase 1,Topázio,11,Feminino,Não,5.0,6.4,9.9,9.5,7.52,7.65625,9.23,8.073825,-3.0999999999999996,0.9000000000000004,0.019999999999999574,1
RA-752,2024,Fase 2,Agata,12,Feminino,Não,5.0,5.75,7.525879916999999,9.502,7.51,5.9375,5.613333333,6.57279265,-0.6500000000000004,-2.374120083000001,-0.009999999999999787,1
RA-753,2022,Fase 0 (Alfa),Nao_Informado,8,Feminino,Não,10.0,9.1,8.6,9.5,7.5,,8.417,8.481,0.0,0.0,0.0,0
RA-753,2023,Fase 0 (Alfa),Topázio,0,Feminino,Não,5.0,9.0,9.9,9.0,7.52,7.5,9.925,8.6672,-0.09999999999999964,1.3000000000000007,0.019999999999999574,1
RA-753,2024,Fase 1,Topázio,10,Feminino,Não,5.0,8.5,9.047619048,10.0,7.51,8.333333333,8.255,8.2450571429,-0.5,-0.8523809520000007,-0.009999999999999787,1
RA-754,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,7.9,5.8,10.0,4.4,,6.917,6.602,0.0,0.0,0.0,1
RA-754,2023,Fase 0 (Alfa),Agata,0,Masculino,Não,5.0,5.6,6.1,9.5,2.52,6.875,6.67,6.0537,-2.3000000000000007,0.2999999999999998,-1.8800000000000003,1
RA-754,2024,Fase 0 (Alfa),Quartzo,11,Masculino,Não,5.0,6.25,6.25,8.502,5.625,2.5,4.75,5.6127,0.6500000000000004,0.15000000000000036,3.105,1
RA-755,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,9.5,9.2,9.5,6.9,,8.083,8.566,0.0,0.0,0.0,0
RA-755,2023,Fase 0 (Alfa),Topázio,9,Masculino,Não,5.0,9.2,9.5,10.0,7.52,7.5,10.0,8.7442,-0.3000000000000007,0.3000000000000007,0.6199999999999992,1
RA-755,2024,Fase 1,Topázio,10,Masculino,Não,5.0,9.75,10.0,10.0,7.51,9.0625,9.09,8.925450000000001,0.5500000000000007,0.5,-0.009999999999999787,1
RA-756,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,5.7,7.9,10.0,7.5,,7.25,6.976,0.0,0.0,0.0,1
RA-756,2023,Fase 0 (Alfa),Ametista,0,Masculino,Não,5.0,6.1,8.7,10.0,7.52,5.625,6.59,7.0927,0.39999999999999947,0.7999999999999989,0.019999999999999574,1
RA-756,2024,Fase 0 (Alfa),Ametista,11,Masculino,Não,5.0,5.5,8.75,10.0,7.51,8.125,7.24,7.361700000000001,-0.5999999999999996,0.05000000000000071,-0.009999999999999787,1
RA-757,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,9.7,9.3,9.5,7.5,,8.5,8.26,0.0,0.0,0.0,1
RA-757,2023,Fase 0 (Alfa),Topázio,10,Feminino,Não,5.0,9.3,9.6,9.0,7.52,7.5,10.0,8.6742,-0.3999999999999986,0.29999999999999893,0.019999999999999574,1
RA-757,2024,Fase 1,Ametista,11,Feminino,Não,5.0,7.0,9.285714286,9.502,7.51,8.125,8.34,7.938842857200001,-2.3000000000000007,-0.3142857140000004,-0.009999999999999787,1
RA-758,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,8.1,9.1,9.0,7.5,,8.333,7.911,0.0,0.0,0.0,1
RA-759,2022,Fase 0 (Alfa),Nao_Informado,10,Feminino,Não,5.0,7.5,8.6,9.0,7.5,,7.833,7.563,0.0,0.0,0.0,1
RA-76,2022,Fase 5,Nao_Informado,15,Feminino,Não,10.0,8.7,9.1,10.0,8.1,,9.292,9.105,0.0,0.0,0.0,0
RA-76,2024,Fase 7,Topázio,16,Feminino,Sim,10.0,7.066666666666666,9.0,10.0,6.885,7.5,7.5,8.152033333333334,-1.6333333333333329,-0.09999999999999964,-1.2149999999999999,0
RA-760,2022,Fase 0 (Alfa),Nao_Informado,11,Masculino,Não,5.0,8.8,9.2,9.0,7.5,,8.917,8.172,0.0,0.0,0.0,1
RA-760,2023,Fase 2,Agata,0,Masculino,Não,5.0,6.3,8.8,0.0,7.52,7.083333333,7.84,6.548333333,-2.500000000000001,-0.3999999999999986,0.019999999999999574,1
RA-760,2024,Fase 3,Agata,13,Masculino,Não,10.0,5.0,7.090909091,9.168,7.51,6.25,6.158,6.942581818200001,-1.2999999999999998,-1.7090909090000004,-0.009999999999999787,0
RA-761,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,8.2,9.4,10.0,7.5,,8.25,8.06,0.0,0.0,0.0,1
RA-761,2023,Fase 1,Topázio,10,Masculino,Não,5.0,8.4,9.7,9.0,7.52,8.333333333,8.12,8.219533333,0.20000000000000107,0.29999999999999893,0.019999999999999574,1
RA-761,2024,Fase 2,Topázio,11,Masculino,Não,10.0,7.25,8.8636363635,8.502,6.26,8.75,8.003333333,8.174593939300001,-1.1500000000000004,-0.8363636364999998,-1.2599999999999998,0
RA-762,2022,Fase 0 (Alfa),Nao_Informado,12,Masculino,Não,2.5,6.7,9.7,10.0,7.5,,7.083,7.28,0.0,0.0,0.0,1
RA-762,2023,Fase 1,Ametista,13,Masculino,Não,5.0,5.8,9.1,10.0,3.14,7.8125,7.67,7.09945,-0.9000000000000004,-0.5999999999999996,-4.359999999999999,1
RA-762,2024,Fase 2,Quartzo,14,Masculino,Não,5.0,3.75,6.4239130435,10.0,6.26,6.5625,5.7525,5.9677326087,-2.05,-2.6760869565,3.1199999999999997,1
RA-763,2022,Fase 0 (Alfa),Nao_Informado,10,Feminino,Não,5.0,6.5,9.7,9.5,7.5,,7.167,7.402,0.0,0.0,0.0,1
RA-763,2023,Fase 0 (Alfa),Agata,10,Feminino,Não,5.0,7.9,9.2,0.0,3.14,6.875,9.0,6.7215,1.4000000000000004,-0.5,-4.359999999999999,1
RA-763,2024,Fase 1,Agata,11,Feminino,Não,5.0,5.25,8.8636363635,9.002,6.26,7.708333333,6.825,6.984760606,-2.6500000000000004,-0.3363636364999998,3.1199999999999997,1
RA-764,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,7.5,8.8,9.0,7.5,,7.667,8.004,0.0,0.0,0.0,0
RA-764,2023,Fase 1,Ametista,0,Masculino,Não,10.0,7.8,9.2,0.0,7.52,8.28125,8.56,7.682125,0.2999999999999998,0.3999999999999986,0.019999999999999574,0
RA-764,2024,Fase 2,Ametista,10,Masculino,Sim,10.0,6.0,7.8804347825,8.002,7.51,8.4375,8.336666667,7.838370289900001,-1.7999999999999998,-1.3195652174999992,-0.009999999999999787,0
RA-765,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,4.3,9.3,8.5,7.5,,7.417,6.902,0.0,0.0,0.0,1
RA-766,2022,Fase 0 (Alfa),Nao_Informado,11,Feminino,Não,5.0,8.7,9.5,10.0,7.5,,8.333,8.185,0.0,0.0,0.0,1
RA-766,2023,Fase 1,Topázio,11,Feminino,Não,5.0,8.7,8.7,10.0,4.39,9.21875,8.336666667,8.008408333,0.0,-0.8000000000000007,-3.1100000000000003,1
RA-767,2022,Fase 0 (Alfa),Nao_Informado,10,Masculino,Não,5.0,7.0,9.0,9.5,7.5,,7.583,7.511,0.0,0.0,0.0,1
RA-767,2023,Fase 1,Ametista,11,Masculino,Não,5.0,6.3,8.3,10.0,7.52,7.291666667,7.446666667,7.3807,-0.7000000000000002,-0.6999999999999993,0.019999999999999574,1
RA-767,2024,Fase 1,Topázio,12,Masculino,Não,5.0,8.25,9.0476190475,9.502,7.51,8.541666667,8.085,8.131890476200002,1.9500000000000002,0.7476190474999989,-0.009999999999999787,1
RA-768,2022,Fase 0 (Alfa),Nao_Informado,10,Feminino,Não,5.0,7.1,10.0,9.0,7.5,,7.583,7.646,0.0,0.0,0.0,1
RA-768,2023,Fase 0 (Alfa),Topázio,0,Feminino,Não,5.0,7.9,9.1,10.0,7.52,7.5,10.0,8.4042,0.8000000000000007,-0.9000000000000004,0.019999999999999574,1
RA-768,2024,Fase 1,Ametista,12,Feminino,Não,5.0,5.5,7.9841897235,9.002,6.26,8.125,7.495,7.0345379447,-2.4000000000000004,-1.1158102764999995,-1.2599999999999998,1
RA-769,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,7.9,7.5,10.0,7.5,,8.5,7.598,0.0,0.0,0.0,1
RA-769,2023,Fase 0 (Alfa),Ametista,10,Feminino,Não,5.0,8.0,9.3,10.0,3.77,7.8125,8.675,7.85345,0.09999999999999964,1.8000000000000007,-3.73,1
RA-769,2024,Fase 1,Ametista,11,Feminino,Não,5.0,6.0,5.9523809525,10.0,7.51,7.916666667,8.33,7.099342857200002,-2.0,-3.3476190475000003,3.7399999999999998,1
RA-77,2022,Fase 5,Nao_Informado,16,Masculino,Não,5.0,0.7,2.7,7.1,5.0,,4.625,3.846,0.0,0.0,0.0,1
RA-770,2022,Fase 0 (Alfa),Nao_Informado,7,Masculino,Não,10.0,8.3,8.9,9.5,7.5,,7.333,8.143,0.0,0.0,0.0,0
RA-770,2023,Fase 0 (Alfa),Agata,0,Masculino,Não,10.0,5.9,8.3,0.0,3.77,6.875,8.92,6.6785,-2.4000000000000004,-0.5999999999999996,-3.73,0
RA-770,2024,Fase 0 (Alfa),Ametista,9,Masculino,Não,5.0,5.0,9.022556391,10.0,7.51,7.5,7.5,7.3057112782,-0.9000000000000004,0.7225563909999995,3.7399999999999998,1
RA-771,2022,Fase 0 (Alfa),Nao_Informado,7,Feminino,Não,10.0,7.0,8.3,10.0,7.5,,7.5,7.873,0.0,0.0,0.0,0
RA-771,2023,Fase 0 (Alfa),Ametista,0,Feminino,Não,10.0,8.2,8.8,0.0,3.14,6.25,8.585,7.056,1.1999999999999993,0.5,-4.359999999999999,0
RA-771,2024,Fase 0 (Alfa),Agata,9,Feminino,Não,5.0,6.5,6.619047619,8.502,3.135,5.625,6.08,6.066009523800001,-1.6999999999999993,-2.180952381000001,-0.0050000000000003375,1
RA-772,2022,Fase 0 (Alfa),Nao_Informado,11,Masculino,Não,5.0,9.2,5.4,9.0,7.5,,7.25,6.994,0.0,0.0,0.0,1
RA-772,2023,Fase 1,Quartzo,12,Masculino,Não,5.0,4.8,7.2,0.0,7.52,6.875,8.003333333,5.930166667,-4.3999999999999995,1.7999999999999998,0.019999999999999574,1
RA-773,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,8.1,6.8,10.0,5.0,,7.083,6.922,0.0,0.0,0.0,1
RA-773,2023,Fase 0 (Alfa),Agata,9,Feminino,Não,5.0,7.9,7.5,10.0,2.52,5.625,7.67,6.9287,-0.1999999999999993,0.7000000000000002,-2.48,1
RA-773,2024,Fase 0 (Alfa),Agata,10,Feminino,Não,5.0,5.0,8.75,10.0,2.51,7.5,6.575,6.566200000000001,-2.9000000000000004,1.25,-0.010000000000000231,1
RA-774,2022,Fase 0 (Alfa),Nao_Informado,8,Feminino,Não,10.0,6.1,7.8,10.0,7.5,,7.417,7.587,0.0,0.0,0.0,0
RA-774,2023,Fase 0 (Alfa),Quartzo,0,Feminino,Não,5.0,6.9,9.5,0.0,3.14,5.0,6.34,5.852,0.8000000000000007,1.7000000000000002,-4.359999999999999,1
RA-774,2024,Fase 0 (Alfa),Quartzo,10,Feminino,Não,5.0,3.75,6.3928571430000005,10.0,2.51,6.25,6.405,5.685771428600001,-3.1500000000000004,-3.1071428569999995,-0.6300000000000003,1
RA-775,2022,Fase 0 (Alfa),Nao_Informado,10,Masculino,Não,5.0,5.7,5.7,7.9,4.4,,6.417,5.79,0.0,0.0,0.0,1
RA-776,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,1.7,4.3,0.0,4.4,,6.333,3.898,0.0,0.0,0.0,1
RA-776,2023,Fase 1,Quartzo,0,Feminino,Sim,5.0,3.5,7.0,0.0,7.52,7.8125,7.223333333,5.567916667,1.8,2.7,3.119999999999999,1
RA-776,2024,Fase 1,Quartzo,11,Feminino,Não,5.0,0.0,5.9523809525,7.917,5.63,8.333333333,6.5,5.178509523800001,-3.5,-1.0476190474999996,-1.8899999999999997,1
RA-777,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,5.3,7.7,8.0,7.5,,7.0,7.096,0.0,0.0,0.0,0
RA-777,2023,Fase 1,Ametista,0,Feminino,Não,10.0,6.3,9.3,0.0,7.52,8.28125,8.84,7.468125,1.0,1.6000000000000005,0.019999999999999574,0
RA-777,2024,Fase 2,Ametista,10,Feminino,Não,10.0,4.5,8.7757437075,8.002,7.51,8.125,7.723333333,7.563515408100001,-1.7999999999999998,-0.5242562925000005,-0.009999999999999787,0
RA-778,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,7.1,6.7,10.0,7.5,,8.833,7.432,0.0,0.0,0.0,1
RA-778,2023,Fase 1,Ametista,0,Feminino,Não,5.0,8.2,7.9,8.5,7.52,8.90625,8.62,7.926825,1.0999999999999996,1.2000000000000002,0.019999999999999574,1
RA-778,2024,Fase 2,Topázio,11,Feminino,Não,10.0,7.0,8.1235697945,10.0,7.51,7.5,7.7475,8.0754139589,-1.1999999999999993,0.22356979449999947,-0.009999999999999787,0
RA-779,2022,Fase 0 (Alfa),Nao_Informado,10,Masculino,Não,5.0,2.6,5.0,9.5,7.5,,7.083,5.702,0.0,0.0,0.0,1
RA-78,2022,Fase 5,Nao_Informado,17,Masculino,Não,5.0,7.2,6.6,8.3,5.6,,8.0,7.04,0.0,0.0,0.0,1
RA-78,2023,Fase 6,Agata,0,Feminino,Sim,5.0,6.7,7.7,0.0,6.26,8.28125,8.0025,6.434625,-0.5,1.1000000000000005,0.6600000000000001,1
RA-78,2024,Fase 7,Topázio,19,Feminino,Sim,10.0,7.5,8.028404344,8.751,8.755,8.4375,7.39,8.1780308688,0.7999999999999998,0.32840434399999996,2.495000000000001,0
RA-780,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,6.9,7.6,8.0,7.5,,7.167,6.955,0.0,0.0,0.0,1
RA-780,2023,Fase 0 (Alfa),Ametista,10,Feminino,Não,5.0,8.3,8.8,9.5,3.14,8.75,8.675,7.7842,1.4000000000000004,1.200000000000001,-4.359999999999999,1
RA-780,2024,Fase 1,Ametista,11,Feminino,Não,5.0,6.0,10.0,9.502,5.63,8.958333333,8.17,7.7430333333,-2.3000000000000007,1.1999999999999993,2.4899999999999998,1
RA-781,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,8.3,8.9,10.0,7.5,,7.75,7.786,0.0,0.0,0.0,1
RA-781,2023,Fase 1,Topázio,10,Feminino,Não,5.0,7.9,9.8,7.5,7.52,8.4375,9.116666667,8.209283333,-0.40000000000000036,0.9000000000000004,0.019999999999999574,1
RA-781,2024,Fase 2,Topázio,11,Feminino,Não,10.0,7.25,9.75,8.002,7.51,8.4375,8.506666667,8.496283333400001,-0.6500000000000004,-0.05000000000000071,-0.009999999999999787,0
RA-782,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,6.0,8.4,9.5,7.5,,7.0,7.485,0.0,0.0,0.0,0
RA-782,2023,Fase 0 (Alfa),Ametista,9,Masculino,Não,5.0,7.5,9.8,8.5,2.52,7.5,9.345,7.6812,1.5,1.4000000000000004,-4.98,1
RA-782,2024,Fase 1,Topázio,10,Masculino,Não,10.0,7.75,7.857142856999999,9.502,7.51,7.5,8.085,8.1896285714,0.25,-1.9428571430000021,4.99,0
RA-783,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,6.0,5.8,9.5,7.5,,6.917,6.996,0.0,0.0,0.0,0
RA-783,2023,Fase 0 (Alfa),Ametista,0,Masculino,Não,5.0,8.9,6.8,9.5,3.77,7.5,7.925,7.2922,2.9000000000000004,1.0,-3.73,1
RA-784,2022,Fase 0 (Alfa),Nao_Informado,9,Masculino,Não,5.0,8.2,10.0,9.5,7.5,,9.25,8.34,0.0,0.0,0.0,1
RA-784,2023,Fase 1,Topázio,10,Feminino,Não,5.0,7.3,9.5,10.0,7.52,8.125,8.783333333,8.171366667,-0.8999999999999995,-0.5,0.019999999999999574,1
RA-784,2024,Fase 2,Topázio,11,Feminino,Sim,10.0,8.75,9.7727272725,8.002,5.635,9.375,9.4,8.8857454545,1.4500000000000002,0.2727272724999992,-1.8849999999999998,0
RA-785,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,8.4,8.6,9.0,7.5,,7.667,7.642,0.0,0.0,0.0,1
RA-785,2023,Fase 1,Topázio,10,Feminino,Não,5.0,8.8,8.5,9.0,7.52,7.916666667,8.67,8.137866667,0.40000000000000036,-0.09999999999999964,0.019999999999999574,1
RA-785,2024,Fase 2,Topázio,11,Feminino,Não,10.0,9.0,10.0,9.502,7.51,8.75,8.893333333,9.1548666666,0.1999999999999993,1.5,-0.009999999999999787,0
RA-786,2022,Fase 0 (Alfa),Nao_Informado,11,Masculino,Não,5.0,6.1,9.5,9.0,5.6,,7.167,7.004,0.0,0.0,0.0,1
RA-787,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,3.4,9.5,8.5,7.5,,7.25,7.205,0.0,0.0,0.0,0
RA-787,2023,Fase 0 (Alfa),Ametista,0,Masculino,Não,5.0,5.9,9.8,9.0,7.52,5.625,8.34,7.5227,2.5000000000000004,0.3000000000000007,0.019999999999999574,1
RA-787,2024,Fase 0 (Alfa),Ametista,10,Masculino,Não,5.0,7.25,9.75,9.002,7.51,7.1875,7.325,7.73495,1.3499999999999996,-0.05000000000000071,-0.009999999999999787,1
RA-788,2022,Fase 0 (Alfa),Nao_Informado,8,Masculino,Não,10.0,8.0,9.3,10.0,5.6,,8.667,8.264,0.0,0.0,0.0,0
RA-788,2023,Fase 1,Ametista,0,Masculino,Não,10.0,6.9,9.8,7.9,2.52,7.65625,8.283333333,7.806091667,-1.0999999999999996,0.5,-3.0799999999999996,0
RA-788,2024,Fase 2,Ametista,10,Masculino,Sim,10.0,5.75,9.519450801,8.418,6.26,8.4375,7.783333333,7.9221068268,-1.1500000000000004,-0.2805491990000011,3.7399999999999998,0
RA-789,2022,Fase 0 (Alfa),Nao_Informado,7,Feminino,Não,10.0,4.2,9.4,9.0,7.5,,7.417,7.405,0.0,0.0,0.0,0
RA-789,2023,Fase 0 (Alfa),Ametista,8,Feminino,Não,10.0,7.9,9.5,0.0,7.52,7.5,10.0,7.974,3.7,0.09999999999999964,0.019999999999999574,0
RA-789,2024,Fase 1,Topázio,9,Feminino,Não,10.0,5.25,9.047619048,9.002,7.51,9.166666667,8.085,8.0443904763,-2.6500000000000004,-0.4523809520000004,-0.009999999999999787,0
RA-79,2022,Fase 5,Nao_Informado,16,Feminino,Não,5.0,8.9,6.3,5.4,5.6,,7.292,6.847,0.0,0.0,0.0,1
RA-79,2023,Fase 6,Agata,0,Feminino,Sim,5.0,7.6,6.2,5.8,5.0,7.8125,7.59,6.635883333,-1.3000000000000007,-0.09999999999999964,-0.5999999999999996,1
RA-790,2022,Fase 0 (Alfa),Nao_Informado,11,Feminino,Não,5.0,7.8,8.9,9.0,7.5,,7.417,7.504,0.0,0.0,0.0,1
RA-790,2023,Fase 1,Agata,0,Masculino,Não,5.0,7.4,8.1,0.0,7.52,7.083333333,8.286666667,6.707666667,-0.39999999999999947,-0.8000000000000007,0.019999999999999574,1
RA-790,2024,Fase 2,Agata,13,Masculino,Não,5.0,6.75,6.811594203,7.502,7.51,7.1875,6.883333333,6.8089355072,-0.6500000000000004,-1.2884057969999994,-0.009999999999999787,1
RA-791,2022,Fase 0 (Alfa),Nao_Informado,11,Feminino,Não,5.0,6.5,8.7,9.5,7.5,,8.5,7.507,0.0,0.0,0.0,1
RA-791,2023,Fase 1,Agata,0,Feminino,Não,5.0,5.3,8.1,0.0,7.52,7.8125,7.723333333,6.247916667,-1.2000000000000002,-0.5999999999999996,0.019999999999999574,1
RA-792,2022,Fase 0 (Alfa),Nao_Informado,9,Feminino,Não,5.0,6.2,8.0,9.5,7.5,,7.167,7.025,0.0,0.0,0.0,1
RA-792,2023,Fase 0 (Alfa),Ametista,10,Feminino,Não,5.0,7.2,7.7,9.0,7.52,6.875,9.085,7.6267,1.0,-0.2999999999999998,0.019999999999999574,1
RA-792,2024,Fase 1,Agata,11,Feminino,Não,5.0,3.25,5.2865612650000005,8.502,7.51,8.125,7.075,6.036012253,-3.95,-2.4134387349999997,-0.009999999999999787,1
RA-793,2022,Fase 0 (Alfa),Nao_Informado,10,Masculino,Não,5.0,6.0,7.6,9.5,7.5,,7.333,6.894,0.0,0.0,0.0,1
RA-794,2022,Fase 0 (Alfa),Nao_Informado,8,Feminino,Não,10.0,4.1,8.9,9.5,7.5,,7.333,7.335,0.0,0.0,0.0,0
RA-794,2023,Fase 0 (Alfa),Ametista,0,Feminino,Não,5.0,6.2,9.2,9.0,7.52,7.5,10.0,7.9842,2.1000000000000005,0.29999999999999893,0.019999999999999574,1
RA-794,2024,Fase 1,Ametista,10,Feminino,Não,10.0,3.0,6.9047619045,9.502,7.51,8.125,8.255,7.145652380900001,-3.2,-2.2952380954999994,-0.009999999999999787,0
RA-795,2022,Fase 0 (Alfa),Nao_Informado,8,Feminino,Não,10.0,7.3,9.7,9.0,7.5,,7.333,8.064,0.0,0.0,0.0,0
RA-795,2023,Fase 0 (Alfa),Topázio,9,Feminino,Não,5.0,8.2,9.6,9.0,7.52,7.5,10.0,8.4642,0.8999999999999995,-0.09999999999999964,0.019999999999999574,1
RA-795,2024,Fase 1,Topázio,10,Feminino,Não,5.0,9.5,9.761904762,9.502,6.26,8.958333333,8.085,8.441414285700002,1.3000000000000007,0.1619047620000007,-1.2599999999999998,1
RA-796,2022,Fase 0 (Alfa),Nao_Informado,10,Feminino,Não,5.0,5.4,9.3,9.5,7.5,,7.667,7.232,0.0,0.0,0.0,1
RA-796,2023,Fase 1,Ametista,11,Feminino,Não,5.0,5.5,9.8,9.0,6.27,7.083333333,8.336666667,7.462866667,0.09999999999999964,0.5,-1.2300000000000004,1
RA-796,2024,Fase 2,Ametista,12,Feminino,Não,5.0,5.25,8.2212885155,8.502,7.51,7.916666667,7.326666667,7.052457703200001,-0.25,-1.5787114845000012,1.2400000000000002,1
RA-797,2022,Fase 0 (Alfa),Nao_Informado,10,Masculino,Não,5.0,7.3,8.5,9.0,7.5,,7.5,7.217,0.0,0.0,0.0,1
RA-797,2023,Fase 1,Ametista,11,Masculino,Não,5.0,7.5,8.6,8.5,7.52,6.041666667,7.233333333,7.373033333,0.20000000000000018,0.09999999999999964,0.019999999999999574,1
